user_id,monthly_income,monthly_expenses,monthly_savings,emergency_fund_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
919,248873,202182,46691,834056.3999589557,158128,18.76097447292394,63.53762762533501,4.125275246851627,37.52194894584788,36.46237237466499,68.75458744752713,46.573867524996786
920,177686,75108,102578,174268.1014126562,174956,57.72992807536891,98.4635818241167,2.320233549191247,100.0,1.5364181758832984,38.67055915318745,52.06209319872122
921,188036,112052,75984,490071.093835416,168616,40.409283328724285,89.67219043161948,4.373604164454147,80.81856665744857,10.327809568380516,72.89340274090245,57.293790355764315
922,89976,62552,27424,30690.991499188916,34148,30.479238908153285,37.952342846981416,0.49064764514626097,60.95847781630657,62.047657153018584,8.177460752437684,45.45092649815951
923,232312,205953,26359,372569.5227749095,85076,11.346379007541582,36.62144013223596,1.8090026499973757,22.692758015083164,63.37855986776404,30.15004416662293,37.135684416349356
924,248188,153564,94624,1084449.779469867,90453,38.12593678985286,36.44535593985205,7.061875045387376,76.25187357970572,63.55464406014795,100.0,79.56714264992667
925,193390,95836,97554,237738.0945329302,151538,50.44418015409276,78.35875691607632,2.4806763067420405,100.0,21.641243083923683,41.34460511236735,58.89575445888731
926,135742,97777,37965,325357.9772664003,153484,27.968499064401588,113.07038352168084,3.32755123665484,55.936998128803175,0.0,55.45918727758067,39.01255543479547
927,133526,94111,39415,674618.3655723244,144228,29.51859562931564,108.01491844285007,7.1683263972577524,59.03719125863128,0.0,100.0,53.614876503452514
928,194136,102194,91942,221915.1520219957,130429,47.35958297276136,67.18434499526106,2.171508621073602,94.71916594552272,32.81565500473894,36.1918103512267,58.58990598499878
929,257583,219195,38388,1414585.488395907,126479,14.903157428867589,49.10223112550129,6.453548157557914,29.806314857735178,50.89776887449871,100.0,57.19185660544368
930,198199,154841,43358,671974.0211772891,18375,21.875993319845204,9.270985221923421,4.339768027701249,43.75198663969041,90.72901477807657,72.32946712835414,66.41833922780538
931,55088,32520,22568,107828.44119471556,195497,40.96717978507116,354.88128085971533,3.3157577243147465,81.93435957014232,0.0,55.26262873857911,49.35253244963066
932,174345,71539,102806,153963.17209843468,78077,58.96699073675757,44.78304511170381,2.152157174386484,100.0,55.21695488829619,35.86928623977473,67.32587233842128
933,179784,96080,83704,483039.5462081393,27128,46.558091932541274,15.089218172918613,5.027472379351991,93.11618386508255,84.9107818270814,83.79120632253318,87.8570699909174
934,108368,75941,32427,180168.45034264468,32920,29.9230400118116,30.37797135685811,2.3724792976474456,59.8460800236232,69.62202864314189,39.54132162745743,56.68743709062908
935,291514,227235,64279,186361.72075716255,173784,22.050055914981783,59.61428953669463,0.8201277125317955,44.100111829963566,40.38571046330537,13.668795208863257,33.856396433636014
936,173682,101541,72141,757840.9877614966,122049,41.536255915984384,70.27153072857291,7.463398900557377,83.07251183196877,29.728469271427088,100.0,72.14754551421564
937,60583,29691,30892,23333.56122468791,150528,50.99120215241899,248.46574121453213,0.7858799375126438,100.0,0.0,13.097998958544062,43.92939968756322
938,131118,97984,33134,571427.8427622681,101968,25.270367150200585,77.76811726841471,5.8318484932465315,50.54073430040117,22.231882731585287,97.1974748874422,56.045101005868716
939,190945,153431,37514,239647.68761774024,21644,19.64649506402367,11.335201235957998,1.5619248236519363,39.29299012804734,88.664798764042,26.032080394198935,50.12625979869122
940,102021,57928,44093,453472.18666276906,132610,43.21953323335392,129.98304270689368,7.8282037471131245,86.43906646670784,0.0,100.0,64.57562658668314
941,207248,155557,51691,904790.149332842,174,24.94161584188991,0.08395738438971667,5.816454092923121,49.88323168377982,99.91604261561028,96.94090154871868,79.01037592281061
942,132268,115542,16726,458709.83060427057,105410,12.645537847400732,79.6942571143436,3.970070023058893,25.291075694801464,20.3057428856564,66.16783371764822,36.05850325891197
943,115225,55482,59743,348962.09598998417,33919,51.84899110436103,29.437188110219136,6.289645218088464,100.0,70.56281188978086,100.0,91.16884356693426
944,113155,67007,46148,13505.080713328654,34675,40.78299677433609,30.64380716716009,0.20154731167383488,81.56599354867218,69.35619283283991,3.3591218612305815,54.44099182769002
945,272866,110704,162162,623219.0432324356,181517,59.42917036200919,66.52239560810068,5.629598237032407,100.0,33.47760439189932,93.82663728387345,78.19127250273183
946,110305,68260,42045,128314.27700018988,159034,38.11703911880694,144.1766012420108,1.8797872399676219,76.23407823761389,0.0,31.329787332793696,39.892567494883664
947,255964,206963,49001,904726.860051356,103591,19.143707708896564,40.47092559891235,4.3714425286227785,38.28741541779313,59.52907440108765,72.8573754770463,55.03090113055743
948,181650,111678,69972,275920.0864343345,109903,38.52023121387283,60.50261491879989,2.470675392058727,77.04046242774567,39.49738508120011,41.17792320097879,55.01877745575194
949,171461,78742,92719,605691.8667056485,144866,54.07585398428797,84.48918412933554,7.692106711864678,100.0,15.510815870664459,100.0,74.65324476119935
950,98002,58632,39370,61781.72444519531,1481,40.172649537764535,1.511193649109202,1.0537202286327485,80.34529907552907,98.4888063508908,17.56200381054581,66.9533626786426
951,96408,46144,50264,114358.8078027574,27798,52.13675213675214,28.833706746328108,2.478302873672794,100.0,71.1662932536719,41.30504789454656,73.74140234446554
952,131649,110019,21630,592080.88575895,127815,16.430052639974477,97.08771050292823,5.381623953671184,32.860105279948954,2.912289497071768,89.69373256118641,40.92584872945703
953,214598,119409,95189,893463.1299215922,142961,44.356890558159904,66.61804863046254,7.482376788362621,88.71378111631981,33.38195136953746,100.0,75.50009785738916
954,64335,57319,7016,287967.6215798744,53747,10.905416958109894,83.54239527473382,5.023947060832786,21.81083391621979,16.45760472526618,83.73245101387977,38.7813502882317
955,77327,37225,40102,55663.12041319988,87051,51.8602816609981,112.57516779391416,1.4953155248676933,100.0,0.0,24.921925414461555,47.47657762433847
956,190653,113503,77150,173820.92815791658,147595,40.46618726167435,77.41551404908394,1.53142144399634,80.9323745233487,22.58448595091606,25.523690733272336,46.80540281459599
957,106960,92787,14173,319588.27535634907,154692,13.250747943156322,144.62602842183995,3.4443216760575197,26.501495886312643,0.0,57.40536126762533,27.822206734812656
958,275637,144314,131323,410838.5898218707,118639,47.643458606790816,43.041754191200745,2.846838074073691,95.28691721358163,56.958245808799255,47.447301234561515,69.43643099844088
959,158248,117534,40714,312599.2157945337,26049,25.727971285577066,16.46087154340023,2.659649257189696,51.45594257115413,83.53912845659977,44.32748761982827,58.94236185139006
960,117789,69137,48652,522370.7332938885,46220,41.304366282080665,39.23965735340312,7.555588661554428,82.60873256416133,60.76034264659688,100.0,81.2715958196436
961,86163,63393,22770,320658.10052440723,75277,26.42665645346611,87.36580666875572,5.058257229101119,52.85331290693222,12.634193331244276,84.30428715168532,50.22286930765176
962,259350,157987,101363,949109.8073922044,22931,39.08347792558319,8.841719683824948,6.007518386906545,78.16695585116638,91.15828031617505,100.0,88.61426643531907
963,129116,72644,56472,547022.3658406485,94776,43.73741441804269,73.40376095913751,7.530179585934813,87.47482883608538,26.596239040862486,100.0,72.9688032466929
964,65991,28623,37368,118774.22849724618,186384,56.62590353229986,282.43851434286495,4.14960795504476,100.0,0.0,69.16013258407934,60.7480397752238
965,181633,160806,20827,145759.06704963683,156989,11.46652865943964,86.43198097262061,0.9064280378197134,22.93305731887928,13.568019027379393,15.107133963661889,17.775768824864095
966,102120,78524,23596,442595.4552514169,145328,23.106149627888758,142.31100665883275,5.636435424219562,46.212299255777516,0.0,93.94059040365937,46.66709682340882
967,158490,104579,53911,61946.08885644353,59778,34.01539529307843,37.71720613287904,0.592337743298784,68.03079058615685,62.28279386712096,9.8722957216464,48.858843111092945
968,85833,56512,29321,334623.9941715824,103937,34.16052101173209,121.09212074609998,5.921290950091704,68.32104202346417,0.0,98.6881825015284,56.93487155984419
969,242363,163547,78816,902490.0916638598,90265,32.5198153183448,37.243721195066904,5.518230793984969,65.0396306366896,62.756278804933096,91.97051323308281,72.4338898660806
970,137718,60387,77331,36514.14151844434,30949,56.15170130266196,22.47273413787595,0.6046689108325358,100.0,77.52726586212405,10.077815180542265,66.28152431279989
971,193619,106228,87391,78240.73438055361,195691,45.13554971361282,101.07014290952851,0.7365358886598035,90.27109942722564,0.0,12.275598144330058,39.79111921418927
972,101842,72493,29349,376096.47939891246,30109,28.81816932110524,29.564423322401367,5.188038560949505,57.63633864221048,70.43557667759863,86.46730934915841,70.1254012649113
973,170356,69429,100927,536000.4166868362,165582,59.24475803611261,97.19763319166921,7.720122955635774,100.0,2.802366808330788,100.0,70.84071004249924
974,41306,30484,10822,172327.23962706066,94767,26.199583595603542,229.42671766813535,5.653038959029677,52.399167191207084,0.0,94.21731598382794,49.22486167163122
975,216872,143759,73113,286970.98761839827,18689,33.71251244973994,8.617525545021948,1.996194934705989,67.42502489947988,91.38247445497805,33.26991557843315,64.36572696981531
976,69084,33646,35438,31510.432238060628,186633,51.2969718024434,270.1537258989057,0.9365283313933492,100.0,0.0,15.608805523222488,44.682641656966744
977,102260,89208,13052,525638.6771943214,125844,12.763543907686289,123.06278114609819,5.8922818266783406,25.527087815372578,0.0,98.20469711130568,39.67224425954073
978,284602,223740,60862,1119066.521077929,84381,21.384951616643594,29.648772672012143,5.001638156243537,42.76990323328719,70.35122732798786,83.36063593739227,63.22152027292891
979,289880,123269,166611,618797.1377382106,173123,57.4758520767214,59.72229888229612,5.019892574274235,100.0,40.27770111770388,83.66487623790391,77.18277320668233
980,249926,131598,118328,474020.4662712967,1920,47.34521418339829,0.7682273953090114,3.602033969143123,94.69042836679658,99.23177260469099,60.03389948571872,85.65587297384155
981,146121,87602,58519,588546.4027761369,12905,40.04831612157048,8.831721655340436,6.718412853315414,80.09663224314096,91.16827834465957,100.0,89.38913640065425
982,161759,119091,42668,930821.8816887058,109200,26.377512224976662,67.50783573093305,7.816055635511548,52.755024449953325,32.49216426906695,100.0,60.84965906070141
983,274313,110866,163447,384556.7191040594,150946,59.584124704261185,55.026921801008335,3.4686623410609148,100.0,44.973078198991665,57.81103901768191,70.83523516500208
984,222003,171872,50131,1257482.4636238362,191758,22.581226379823697,86.37631023004194,7.316389310788471,45.162452759647394,13.623689769958062,100.0,52.15208803484637
985,265923,164128,101795,949904.3475846796,90009,38.27987800979983,33.84776796290655,5.787582542800007,76.55975601959966,66.15223203709346,96.45970904666679,79.40748473296793
986,239570,166435,73135,816585.6125938474,91176,30.52761197144885,38.05818758609175,4.9063334790990325,61.0552239428977,61.94181241390825,81.77222465165053,67.53630069682671
987,115945,87009,28936,142015.85712998395,10278,24.956660485575057,8.864547845961447,1.6321973259086295,49.913320971150114,91.13545215403855,27.203288765143824,55.46695066421476
988,261552,211643,49909,84688.65323320522,95667,19.08186517403805,36.57666544320059,0.4001486145688977,38.1637303480761,63.42333455679941,6.669143576148295,36.29323557911475
989,94318,39118,55200,111398.99879104808,21869,58.52541402489451,23.186454335333657,2.8477682599071548,100.0,76.81354566466635,47.46280433178591,77.28290499893568
990,273540,119967,153573,874481.0053455884,10442,56.14279447247203,3.8173576076624993,7.289346281440633,100.0,96.1826423923375,100.0,98.85479271770124
991,113788,69682,44106,120045.01746799226,86346,38.761556578901114,75.8832214293247,1.722755051060421,77.52311315780223,24.116778570675294,28.71258418434035,46.85805408962558
992,107087,47179,59908,359123.0417234452,66897,55.943298439586506,62.46976757216095,7.611925681414299,100.0,37.53023242783905,100.0,81.25906972835172
993,197221,116684,80537,460669.35814835975,174398,40.835915039473484,88.42770293224352,3.948007937235266,81.67183007894697,11.57229706775648,65.80013228725443,55.88046083808206
994,54924,43575,11349,138550.42749502335,869,20.66309809919161,1.5821862937877795,3.179585255192733,41.32619619838322,98.41781370621221,52.99308758654555,61.953748867180614
995,137088,72201,64887,570480.0818130458,164530,47.332370448179276,120.01779878618113,7.901276738730014,94.66474089635855,0.0,100.0,67.86589635854342
996,261677,153226,108451,1128683.0747872512,160133,41.44460537227192,61.19490822655411,7.366132867706859,82.88921074454385,38.80509177344589,100.0,74.7972118298513
997,195242,130649,64593,281003.5424041536,174875,33.0835578410383,89.56833058460782,2.150828115057548,66.1671156820766,10.431669415392179,35.847135250959134,40.35048767273604
998,190368,161369,28999,860371.8041308636,143927,15.233127416372499,75.60461842326441,5.331704380214686,30.466254832744998,24.395381576735588,88.86173967024476,46.1636383071921
999,125178,78508,46670,395835.5896405124,135530,37.28290913738836,108.26982377095015,5.041977755649264,74.56581827477672,0.0,84.0329625941544,55.036216088157005
1000,103610,77990,25620,266789.0241241862,174499,24.727342920567512,168.41907151819322,3.4208106696266984,49.454685841135024,0.0,57.01351116044498,36.8859276845875
